#lat lon   β0      A1     d1     A2     d2
42  57.5 5.2031 -1.0028  -4.1 -0.5623   5.0
42  60.0 5.3107 -1.0015  -9.9 -0.7014   7.5
42  62.5 5.0857 -0.5774  -3.3 -0.2967  12.7
42  65.0 5.0017 -0.7965  -7.5 -0.2567   7.0
42  67.5 5.1975 -0.7299  -5.7 -0.2609  10.0
42  70.0 6.2173 -0.5153  -6.1 -0.1410   5.6
42  72.5 6.3722 -0.3248 -11.7 -0.2519   9.4
42  75.0 6.3058 -0.2811 -14.8 -0.2810  12.6
42  77.5 6.3349 -0.2077 -15.5 -0.1915   6.9
42  80.0 6.4950 0.0569  78.0 -0.1760  12.4
42  82.5 5.5607 -0.2480 -14.0 -0.1906   7.6
42  85.0 5.3805 -0.3876  -8.0 -0.2365   5.6
42  87.5 5.4583 -0.4341  -4.1 -0.3304  12.0
42  90.0 4.8844 -0.7934  -9.0 -0.3806   7.4
42  92.5 4.8973 -0.9033  -5.8 -0.4129   4.8
42  95.0 5.3588 -0.6048  -6.3 -0.3900   4.9
42  97.5 5.1733 -0.5876  -5.8 -0.2972   5.9
42 100.0 5.0843 -0.8495  -0.0 -0.3761  -0.1
42 102.5 5.1610 -0.9113   2.2 -0.3888  -0.0
42 105.0 5.1129 -0.8744   4.9 -0.3431   1.8
42 107.5 5.2144 -0.9186   6.6 -0.3929   2.3
42 110.0 5.2817 -0.8561   7.7 -0.4052   3.6
42 112.5 5.2520 -0.8265   5.7 -0.4150   5.0
42 115.0 5.1958 -0.9766   3.5 -0.4417   4.5
42 117.5 5.2642 -0.8998   1.3 -0.4002   5.4
42 120.0 5.0125 -1.0279   2.8 -0.3295   5.6
42 122.5 5.0794 -0.6856   6.1 -0.3531   8.6
42 125.0 4.9845 -1.0148   3.3 -0.5893   8.8
42 127.5 5.0944 -0.9430  -0.6 -0.5556   8.1
42 130.0 5.0396 -0.2395  -4.2 -0.3944  10.8
42 132.5 5.8682 0.5168 -27.9 -0.7505  -5.8
42 135.0 6.0868 0.9712 -17.9 -0.6986  -9.0
42 137.5 6.3427 1.1081 -13.6 -0.6468  -9.5
42 140.0 5.3991 0.7945  -1.3 -0.3015 -10.3
42 142.5 5.7590 1.4012  -7.0 -0.5541  -4.9
42 145.0 6.0491 1.6080  -3.2 -0.3181  -5.8
42 147.5 5.8078 1.6462  -1.6 -0.2172  -9.2
42 150.0 5.6580 1.6083  -0.4 -0.2064 -14.2
42 152.5 5.6866 1.6270   0.5 -0.2383 -16.5
42 155.0 5.7263 1.6873   2.8 0.2324  73.0
42 157.5 5.6269 1.6619   3.1 0.2444  70.5
42 160.0 5.5407 1.6176   3.2 0.2473  66.6
42 162.5 5.4699 1.5996   3.5 0.2561  60.8
42 165.0 5.4060 1.5699   2.6 0.2472  58.0
42 167.5 5.3955 1.5283   3.3 0.2330  59.4
42 170.0 5.4640 1.5428   5.3 0.2048  60.7
42 172.5 5.4229 1.4779   5.7 0.1539  66.6
42 175.0 5.4404 1.4211   6.6 -0.1664 -15.7
42 177.5 5.4734 1.3915   7.1 -0.1704 -12.3
42 180.0 5.5006 1.3601   7.3 -0.1725 -15.9
42 182.5 5.5123 1.2867   8.6 0.1778  71.6
42 185.0 5.5001 1.1741   8.4 0.1997  71.8
42 187.5 5.4980 1.1065   8.7 0.1997 255.9
42 190.0 5.4947 1.0283   8.4 -0.1894 -14.2
42 192.5 5.5026 1.0243   8.8 -0.2068  -9.7
42 195.0 5.4637 0.9223   4.9 -0.2638   2.8
42 197.5 5.5044 0.9319   5.0 -0.2432   0.8
42 200.0 5.4973 0.8353   1.5 -0.2944   3.6
42 202.5 5.5048 0.8136  -1.6 -0.3109   3.2
42 205.0 5.5239 0.8629  -2.0 -0.3002   0.6
42 207.5 5.5268 0.8713  -1.9 -0.3165  -0.3
42 210.0 5.5214 0.8394  -3.7 -0.3232   2.1
42 212.5 5.5472 0.8485  -3.0 -0.3301  -0.5
42 215.0 5.5597 0.8560  -1.5 -0.3555   0.4
42 217.5 5.5801 0.9092  -0.7 -0.3812  -0.4
42 220.0 5.5763 0.9348   1.7 -0.3934   1.8
42 222.5 5.5650 0.9326   5.3 -0.4017   3.5
42 225.0 5.5707 0.9987  10.0 -0.4063   4.8
42 227.5 5.5339 1.0202  13.2 -0.4318   7.6
42 230.0 5.5270 1.0648  13.3 -0.4847  10.5
42 232.5 5.5057 1.0577  17.2 -0.5435  14.2
42 235.0 5.4916 1.1605  24.6 -0.5851  19.9
42 237.5 5.6605 -0.5572  -0.5 -0.1846 -12.7
42 240.0 5.6807 -0.5511  -8.9 -0.2486  -3.4
42 242.5 5.6071 -0.4399 -22.3 -0.3081  -1.7
42 245.0 5.6313 -0.4474 -20.2 -0.3066  -1.4
42 247.5 5.5344 -0.7137  -6.5 -0.3914  -5.7
42 250.0 5.6928 -0.5194 -14.2 -0.2820  -4.2
42 252.5 5.6296 -0.6297 -10.1 -0.2973  -4.9
42 255.0 5.6918 -0.5002  -5.2 0.0934  61.5
42 257.5 5.1796 -0.9386   7.9 0.1498  58.3
42 260.0 4.7088 -1.1187  10.7 -0.1233 -15.2
42 262.5 4.2858 -1.3346  11.1 -0.1860  11.3
42 265.0 4.1573 -1.4712  11.5 -0.2404  15.4
42 267.5 4.0865 -1.5056  12.3 -0.2454  15.6
42 270.0 4.1383 -1.4072  13.7 -0.2430   9.9
42 272.5 4.2158 -1.1855  23.8 -0.1297   1.1
42 275.0 4.3052 -1.1639  17.2 -0.1137  13.0
42 277.5 4.4595 -1.0379  26.8 -0.0902  20.4
42 280.0 4.4639 -1.0522  18.6 -0.1036  36.8
42 282.5 4.3744 -1.0951  13.6 -0.0915  38.3
42 285.0 4.2661 -1.1220  13.6 -0.0901  41.3
42 287.5 4.1561 -0.9842  16.1 -0.0319  20.4
42 290.0 5.1114 -0.6665  38.4 0.1156  36.1
42 292.5 5.1626 -0.4473  68.4 0.1739  38.5
42 295.0 5.2719 -0.4934  76.2 0.1698  48.8
42 297.5 5.4955 -0.4578  83.8 0.1363  56.6
42 300.0 5.6644 -0.3830  93.1 0.1369  53.4
42 302.5 5.7732 -0.2999 101.1 0.1214  51.9
42 305.0 5.7020 -0.3098 103.5 0.1101  46.4
42 307.5 5.5640 -0.2182  93.3 0.1371  51.4
42 310.0 5.3560 -0.1801  93.0 0.0952  50.2
42 312.5 5.5700 0.1723 -38.5 0.1180  69.5
42 315.0 5.9844 0.2492  19.4 -0.0767 -200.0
42 317.5 6.0858 0.3398  26.6 -0.0851  -8.4
42 320.0 6.0880 0.4011  26.5 -0.1139  -1.4
42 322.5 6.0841 0.4473  30.2 -0.1260   5.5
42 325.0 6.0824 0.4862  27.6 -0.1607   6.6
42 327.5 6.0823 0.5019  28.4 -0.1641   1.5
42 330.0 6.0605 0.5234  27.6 -0.1794   1.7
42 332.5 6.0507 0.5391  30.2 -0.2080   1.3
42 335.0 6.0521 0.5793  27.7 -0.2101   0.2
42 337.5 6.0419 0.6072  23.9 -0.2195   1.1
42 340.0 6.0152 0.6521  21.6 -0.2457   6.1
42 342.5 6.0100 0.6775  18.2 -0.2412  12.6
42 345.0 6.0258 0.7020  17.0 -0.2475  13.8
42 347.5 6.1151 0.7202  20.9 -0.2626  13.5
42 350.0 6.3008 0.6163  30.1 -0.2849   6.3
42 352.5 5.7007 -0.3091 -26.2 -0.1543 -15.4
42 355.0 5.4193 -0.3001 -28.8 -0.1912 -16.5
42 357.5 5.5901 -0.1651 -48.1 -0.1170  -6.3
40   0.0 5.4933 0.2881  -2.5 0.0933  69.8
40   2.5 6.5564 0.3601 -58.8 0.1726  46.6
40   5.0 6.9410 0.4564 -15.5 -0.1462  -5.4
40   7.5 7.0778 0.3633 -22.6 -0.1312 -17.3
40  10.0 5.7478 0.3109  -8.4 0.0265  53.7
40  12.5 7.2862 0.2154 -44.2 0.0978  39.9
40  15.0 5.6632 0.1694 -13.1 -0.0228  22.4
40  17.5 6.0930 0.4684 -21.6 -0.1104  46.2
40  20.0 5.6656 -0.1775  -6.5 -0.0490  34.0
40  22.5 5.3249 -0.2176 -48.6 -0.1413  21.5
40  25.0 6.6318 -0.0217 -40.9 -0.0175  -2.6
40  27.5 5.3471 -0.2732 -10.0 -0.1387  27.0
40  30.0 5.5001 -0.1813 -47.5 -0.2356  20.4
40  32.5 5.5734 -0.2209 -38.3 -0.2287  12.8
40  35.0 5.4732 -0.2114 -59.4 -0.3015  13.8
40  37.5 5.7006 -0.2089 -18.9 -0.3290  12.3
40  40.0 5.9881 -0.1804 -29.4 -0.3229  16.1
40  42.5 5.8259 -0.2284 -37.1 -0.3446  15.1
40  45.0 5.8904 -0.2264 -44.5 -0.3127  14.5
40  47.5 4.5974 -0.1703   3.2 -0.1090  57.6
40  50.0 5.6432 -0.7049  69.3 0.2496   9.5
40  52.5 5.7395 -0.5659  34.5 0.1602   6.2
40  55.0 4.6939 -0.6617 -13.8 -0.0676  37.0
40  57.5 5.2140 -0.4602 -31.9 -0.4192   3.4
40  60.0 5.0491 -0.4080 -10.1 -0.1261  17.4
40  62.5 4.9849 -0.6642 -12.0 -0.1862   5.2
40  65.0 5.5085 -0.5210  -4.6 -0.2409   8.9
40  67.5 5.8463 -0.2756 -27.7 -0.2645  17.5
40  70.0 5.9080 0.2329 105.1 -0.2257  26.3
40  72.5 5.9176 -0.2639 -18.5 -0.2170  19.0
40  75.0 6.3555 0.1393 115.0 -0.2565  23.3
40  77.5 5.5215 -0.4450   3.4 -0.2306  16.6
40  80.0 5.0766 -1.0097   2.7 -0.4386   7.2
40  82.5 4.8702 -1.1971  -0.1 -0.5209   3.9
40  85.0 4.8194 -1.2331  -2.2 -0.5556   4.0
40  87.5 4.8366 -1.1346  -3.3 -0.5628   5.5
40  90.0 4.8330 -1.0795  -3.2 -0.5430   7.7
40  92.5 5.1924 -0.7534  -2.8 -0.4407   8.4
40  95.0 5.6105 -0.3105  -2.6 -0.3195  10.4
40  97.5 5.8584 -0.0555 -28.0 -0.2923  14.2
40 100.0 5.1376 -0.7705   4.1 -0.4004   9.0
40 102.5 5.1807 -0.8218   4.0 -0.3789   5.0
40 105.0 5.1651 -0.8644   5.6 -0.3765   7.6
40 107.5 5.3595 -0.7623   7.0 -0.3979   9.5
40 110.0 5.2995 -0.8309   5.6 -0.4237   8.3
40 112.5 5.3711 -0.7684   1.8 -0.4382   8.2
40 115.0 5.3279 -0.8516  -2.3 -0.4514  12.6
40 117.5 5.1025 -0.6856  -0.2 -0.3709   9.0
40 120.0 5.6499 -0.2800  89.5 -0.5762   9.6
40 122.5 5.0410 -0.7114  11.9 -0.5134  13.6
40 125.0 5.0598 -0.5082  17.1 -0.5781   9.2
40 127.5 5.3489 -0.1857 -18.7 -0.4441  14.4
40 130.0 6.4661 0.9240 -12.2 -0.3183   3.3
40 132.5 6.3358 0.6512 -17.1 -0.5266  -0.8
40 135.0 6.3606 0.7615 -17.0 -0.5103  -5.2
40 137.5 6.5422 0.9569  -8.6 -0.4138  -8.1
40 140.0 5.7181 0.9756  -0.7 -0.1801  12.0
40 142.5 6.1187 1.3473   3.4 -0.2930   3.1
40 145.0 6.2180 1.2835   4.5 -0.1301   0.5
40 147.5 6.0574 1.3043   6.6 -0.1933 -10.8
40 150.0 6.0415 1.3105   6.0 -0.1487 -15.0
40 152.5 5.9790 1.2940   5.9 -0.1462 -13.6
40 155.0 5.9147 1.3008   7.0 0.1428  69.2
40 157.5 5.8578 1.3157   5.9 0.1626  60.3
40 160.0 5.8147 1.3120   5.7 0.1853  58.2
40 162.5 5.7496 1.2687   5.6 0.1753  52.5
40 165.0 5.7369 1.2467   5.6 0.1701  50.6
40 167.5 5.7294 1.2654   9.2 0.1727  50.3
40 170.0 5.6798 1.2667   9.5 0.1896  47.8
40 172.5 5.6730 1.2599   8.5 0.1893  47.6
40 175.0 5.6493 1.2164   7.2 0.2089  44.3
40 177.5 5.6655 1.1977   7.7 0.2074  41.7
40 180.0 5.6731 1.1520   8.1 0.2087  42.3
40 182.5 5.6677 1.0709   8.0 0.2099  41.4
40 185.0 5.6550 0.9809   7.9 0.1740  49.0
40 187.5 5.6652 0.9323   6.9 0.1761  53.4
40 190.0 5.6624 0.8953   4.9 0.1886  58.6
40 192.5 5.6665 0.9251   5.6 0.1812  55.7
40 195.0 5.6512 0.8527   4.7 0.1646  61.1
40 197.5 5.6526 0.8120   2.5 0.1814  69.0
40 200.0 5.6418 0.7734  -1.2 0.2067  68.3
40 202.5 5.6390 0.7555  -4.5 0.2615  70.5
40 205.0 5.6531 0.7639  -5.0 -0.2756 -15.7
40 207.5 5.6584 0.7821  -3.6 -0.2807 -14.9
40 210.0 5.6522 0.8088  -4.8 -0.2611 -13.8
40 212.5 5.6671 0.8190  -3.9 -0.2725 -14.3
40 215.0 5.6658 0.8341  -2.4 -0.3043 -11.0
40 217.5 5.6636 0.8749  -0.4 -0.3066  -8.4
40 220.0 5.6215 0.8842   1.9 -0.3160  -5.4
40 222.5 5.6044 0.9065   4.8 -0.3383  -1.9
40 225.0 5.5714 0.9895   7.8 -0.3473   2.0
40 227.5 5.5037 1.0389  11.1 -0.4049   7.3
40 230.0 5.4439 1.1218  12.8 -0.4503  11.3
40 232.5 5.3560 1.2056  17.3 -0.5397  15.4
40 235.0 5.2210 1.4920  22.8 -0.6992  21.8
40 237.5 5.6080 -0.3726 -10.3 -0.2256 -10.2
40 240.0 5.7449 -0.4092 -18.9 -0.2688  -0.2
40 242.5 5.6202 -0.3595 -26.2 -0.2735   0.9
40 245.0 5.7466 -0.3981 -22.0 -0.3020  -0.3
40 247.5 5.6203 -0.5590 -12.0 -0.3297  -3.2
40 250.0 5.6757 -0.4410 -17.9 -0.2916  -4.7
40 252.5 5.7968 -0.5159 -18.5 -0.2459  -1.3
40 255.0 5.8374 -0.3713 -19.3 -0.0591  -2.1
40 257.5 5.2353 -0.8795   4.3 0.1283  70.2
40 260.0 4.6829 -1.0853   4.6 -0.1590   8.3
40 262.5 4.3504 -1.3058   7.6 -0.2013  12.7
40 265.0 4.2446 -1.3864   8.4 -0.2627  13.8
40 267.5 4.1956 -1.3962   8.9 -0.2943  13.1
40 270.0 4.2540 -1.3763   9.7 -0.3149  12.7
40 272.5 4.2938 -1.3007   8.5 -0.2983  11.4
40 275.0 4.3581 -1.2363   7.6 -0.2627  13.6
40 277.5 4.4273 -1.1301   7.8 -0.2420  16.0
40 280.0 4.5287 -1.0042   7.3 -0.2191  19.1
40 282.5 4.2865 -1.0523  11.2 -0.1547  23.3
40 285.0 5.1089 -1.1753  18.0 -0.1136  19.5
40 287.5 5.3639 -0.7330  42.3 0.0914  29.1
40 290.0 5.5426 -0.5548  53.6 0.1151  32.7
40 292.5 5.7374 -0.4192  62.3 0.0956  46.2
40 295.0 6.0108 -0.2576  79.2 0.0919  55.3
40 297.5 6.1812 -0.1186 103.7 0.0696  46.4
40 300.0 6.2440 0.0490 -61.7 0.0327  67.7
40 302.5 6.2865 0.0717   3.6 0.0702  62.0
40 305.0 6.2330 0.0867  -7.7 0.0847  57.3
40 307.5 6.1487 0.0961 -20.1 0.0736  67.5
40 310.0 6.1024 0.0950   2.2 0.0536  65.7
40 312.5 6.0926 0.1425  26.4 0.0461  73.5
40 315.0 6.1800 0.1934  23.8 -0.0695  -3.9
40 317.5 6.2269 0.2711  30.2 -0.0820   3.2
40 320.0 6.2265 0.3270  28.9 -0.0938   2.2
40 322.5 6.2116 0.3863  29.9 -0.0870  -1.0
40 325.0 6.1982 0.4079  31.2 -0.1120   0.1
40 327.5 6.1645 0.4810  28.7 -0.1232  -1.6
40 330.0 6.1234 0.5109  27.2 -0.1376  -2.5
40 332.5 6.0882 0.5214  26.7 -0.1789  -0.3
40 335.0 6.0925 0.5766  25.6 -0.2301  -0.1
40 337.5 6.0736 0.6154  21.5 -0.2123   2.9
40 340.0 6.0531 0.6759  20.8 -0.2627   6.4
40 342.5 6.0472 0.6973  18.4 -0.2774  11.3
40 345.0 6.0661 0.7678  17.0 -0.2851  13.2
40 347.5 6.1843 0.8304  19.5 -0.2798  11.5
40 350.0 6.3449 0.6954  27.8 -0.2910  10.0
40 352.5 5.7154 -0.3520 -15.0 0.1539  71.7
40 355.0 5.8450 -0.3472  -7.7 0.1110  58.8
40 357.5 5.6380 -0.2495  -3.9 -0.1562 -17.2
38   0.0 6.7120 0.4827 -22.3 0.2038  70.3
38   2.5 7.0350 0.4718 -24.1 0.1737  65.5
38   5.0 7.0445 0.4645 -25.1 0.1523  61.2
38   7.5 7.0571 0.4645 -28.7 0.1556  55.0
38  10.0 7.1012 0.4300 -29.0 0.1618  60.5
38  12.5 6.0328 0.4685 -13.9 0.0148  60.1
38  15.0 5.8508 0.0027  28.0 -0.0027  28.0
38  17.5 7.2708 0.2078 -27.6 0.0900  63.2
38  20.0 7.3283 0.2030 -16.7 -0.0906  -1.6
38  22.5 5.5796 -0.1710 -59.5 -0.1240  32.0
38  25.0 6.4105 0.9039  -3.7 -0.2834  23.2
38  27.5 5.8559 -0.1813 -20.8 -0.1740   9.8
38  30.0 5.7393 0.1161  98.4 -0.2574  14.4
38  32.5 5.5212 0.2255 106.2 -0.2740  14.6
38  35.0 5.8090 0.1688  83.0 -0.3727  16.2
38  37.5 5.8216 -0.2870 -27.3 -0.3597  14.2
38  40.0 5.6847 -0.3331 -17.1 -0.3403   9.1
38  42.5 5.9394 -0.2416 -19.9 -0.3631  14.4
38  45.0 6.0088 0.2421 108.5 -0.3275  10.6
38  47.5 5.9481 0.2209  91.6 -0.3292  16.4
38  50.0 5.6756 0.6227 -62.2 0.3328   3.3
38  52.5 5.5793 0.5477 -32.8 -0.1732  21.5
38  55.0 5.8822 0.3363   1.3 -0.1206  -6.7
38  57.5 5.5996 0.1963  72.9 -0.2382  27.6
38  60.0 4.8859 -0.3658 -30.2 -0.0990  71.9
38  62.5 5.0263 -0.4877 -21.0 -0.0804   3.1
38  65.0 5.2811 -0.6203  -1.1 -0.1260   9.1
38  67.5 5.6904 -0.2712 -18.1 -0.2300  17.8
38  70.0 6.0550 0.1295 117.4 -0.4392  19.9
38  72.5 6.6030 0.1671  23.9 -0.2704  18.9
38  75.0 6.5806 0.3379  30.0 -0.3536  22.9
38  77.5 5.0813 -0.7457  -2.2 -0.3343  15.7
38  80.0 4.9326 -1.0131   0.5 -0.5018   8.9
38  82.5 4.9218 -1.0398   2.1 -0.5983  10.1
38  85.0 5.0185 -0.8226   1.6 -0.5585  13.0
38  87.5 6.2287 0.6185  33.5 -0.4784  20.7
38  90.0 6.0979 0.7825  24.7 -0.3366  28.2
38  92.5 5.2616 0.1839  69.6 -0.2941  29.6
38  95.0 5.7273 0.1454  77.3 -0.1807  26.4
38  97.5 6.3948 0.5283  27.7 -0.2946  22.3
38 100.0 6.3853 0.6502  16.2 -0.3118  24.1
38 102.5 5.2581 -0.0558  -6.3 -0.2661  37.0
38 105.0 5.3487 -0.5887   5.4 -0.4152  19.9
38 107.5 5.4186 -0.5428   1.7 -0.4206  19.5
38 110.0 5.2622 -0.7272  -0.2 -0.4218  14.7
38 112.5 5.3571 -0.5173  -6.2 -0.3976  18.8
38 115.0 5.5443 -0.1099 -52.8 -0.3522  21.7
38 117.5 6.3368 -0.6073   6.9 -0.3638  24.9
38 120.0 6.3735 -0.4427  77.3 -0.4152  26.1
38 122.5 6.4887 -0.5378 105.3 -0.3827  19.9
38 125.0 6.3161 0.6016 -50.2 -0.4684  10.7
38 127.5 5.2102 -0.2371   3.5 -0.5433  12.2
38 130.0 6.7533 0.9214  -3.1 -0.2241  14.7
38 132.5 6.7372 0.8099  -2.3 -0.3135   6.1
38 135.0 6.6794 0.7764  -3.2 -0.2838   3.9
38 137.5 6.5729 0.7318  -2.6 -0.1473  -0.6
38 140.0 5.1891 0.1550  30.9 -0.1268  49.6
38 142.5 6.3470 0.8404  14.5 -0.1211  35.1
38 145.0 6.3886 0.9317  17.4 -0.0852  22.3
38 147.5 6.2706 0.9930  14.0 -0.0528   9.1
38 150.0 6.2116 0.9795  13.4 -0.0342  -3.0
38 152.5 6.1570 0.9579  12.7 0.0277  65.7
38 155.0 6.1042 0.9791  11.5 0.0677  46.5
38 157.5 6.0403 0.9879   6.3 0.1190  44.3
38 160.0 5.9839 0.9846   4.1 0.1422  48.3
38 162.5 5.9493 1.0322   5.2 0.1474  43.6
38 165.0 5.9018 1.0216   7.2 0.1858  41.8
38 167.5 5.8338 1.0291   8.5 0.1932  39.3
38 170.0 5.8267 1.0280   7.3 0.1999  37.9
38 172.5 5.8181 1.0305   7.5 0.2149  37.7
38 175.0 5.7813 0.9844   5.7 0.2561  36.7
38 177.5 5.7821 0.9748   3.2 0.2654  34.8
38 180.0 5.8188 0.9350   4.3 0.2725  34.0
38 182.5 5.8426 0.8968   7.6 0.2836  32.9
38 185.0 5.8017 0.8007   6.4 0.2383  38.1
38 187.5 5.8124 0.8102   4.6 0.2777  40.3
38 190.0 5.8195 0.7952   0.8 0.2657  42.2
38 192.5 5.8095 0.7696  -0.5 0.2433  41.0
38 195.0 5.8143 0.7357  -2.4 0.2308  42.0
38 197.5 5.8042 0.7021  -3.3 0.2227  44.0
38 200.0 5.8015 0.6775  -5.7 0.2335  47.1
38 202.5 5.7925 0.6565  -6.7 0.2597  51.7
38 205.0 5.7965 0.6739  -6.7 0.2619  56.0
38 207.5 5.8031 0.7101  -5.2 0.2574  58.7
38 210.0 5.8169 0.7101  -8.1 0.2185  62.2
38 212.5 5.8144 0.7394  -4.9 0.2294  62.3
38 215.0 5.7950 0.7522   0.3 0.2519  67.0
38 217.5 5.7575 0.7810   3.0 0.2589 255.9
38 220.0 5.7125 0.7968   6.3 -0.2510 -11.6
38 222.5 5.6662 0.8867   6.2 -0.2590  -1.1
38 225.0 5.6033 0.9845   6.7 -0.3054   2.7
38 227.5 5.4984 1.0594   9.0 -0.3605   6.9
38 230.0 5.3763 1.1800  12.1 -0.4407  12.0
38 232.5 5.2159 1.3055  16.1 -0.5552  18.7
38 235.0 5.1944 1.4983  21.9 -0.6716  22.1
38 237.5 5.2341 0.3568  54.3 -0.3135   6.7
38 240.0 6.0713 -0.4920 -17.9 -0.2201  -6.5
38 242.5 5.6648 -0.3066 -26.0 -0.3070  -6.0
38 245.0 5.7655 -0.3180 -13.9 -0.3432  -6.6
38 247.5 5.8690 -0.3059 -27.4 -0.3291   2.7
38 250.0 5.6492 -0.4495 -12.1 -0.3354  -5.1
38 252.5 6.0412 -0.2356 -46.0 -0.2560  10.3
38 255.0 6.0126 -0.3220 -28.6 -0.1223  20.0
38 257.5 5.3867 -0.8680  -1.6 -0.1531   9.0
38 260.0 4.7912 -1.0566  -0.9 -0.2023  16.0
38 262.5 4.4342 -1.2099   3.3 -0.2139  13.2
38 265.0 4.3154 -1.2879   6.1 -0.2270  13.1
38 267.5 4.3667 -1.2651   5.8 -0.2620  15.7
38 270.0 4.3333 -1.2973   5.7 -0.2888  14.1
38 272.5 4.9537 -1.1436  13.5 -0.4164   4.1
38 275.0 4.4651 -1.0992   3.8 -0.3233  16.4
38 277.5 4.5894 -0.9975   1.6 -0.2780  18.5
38 280.0 4.5599 -1.0410   2.7 -0.2417  22.1
38 282.5 5.2605 -1.1785   7.0 -0.1979  17.5
38 285.0 5.4248 -0.9995  23.5 -0.1099  13.1
38 287.5 5.9236 -0.4429  34.6 0.0611  58.4
38 290.0 6.2138 -0.2345  29.2 0.0434  65.9
38 292.5 6.2785 -0.1696  21.7 -0.0402  12.1
38 295.0 6.3622 -0.0682  -3.8 -0.0394   2.5
38 297.5 6.4221 0.0484  75.1 -0.0482  -7.0
38 300.0 6.4397 0.0963  65.8 -0.0407 -15.9
38 302.5 6.4290 0.1152  40.1 0.0670  65.8
38 305.0 6.4037 0.1414  29.8 0.0820  66.6
38 307.5 6.3745 0.1504  30.6 0.0763  61.2
38 310.0 6.3379 0.1906  40.5 0.0716  57.1
38 312.5 6.3193 0.2227  37.8 0.0724  57.9
38 315.0 6.3029 0.2460  34.2 0.0802  68.9
38 317.5 6.3260 0.2632  31.5 -0.0750 -13.9
38 320.0 6.3244 0.3055  35.4 -0.0553  -8.1
38 322.5 6.3096 0.3538  36.7 -0.0661 -12.4
38 325.0 6.2961 0.4156  33.7 -0.0988 -11.5
38 327.5 6.2656 0.4710  32.1 -0.1159  -9.2
38 330.0 6.1950 0.4847  30.2 -0.1662  -3.6
38 332.5 6.1537 0.5334  27.2 -0.2092  -0.4
38 335.0 6.1339 0.5607  25.0 -0.2232   4.8
38 337.5 6.1232 0.6285  22.5 -0.2436   8.2
38 340.0 6.0903 0.6848  19.0 -0.2617   9.3
38 342.5 6.0918 0.7717  17.2 -0.2568  12.4
38 345.0 6.1479 0.8627  16.0 -0.2720  12.5
38 347.5 6.2623 0.9219  15.7 -0.2768  14.8
38 350.0 6.4011 0.8261  20.8 -0.3100  15.6
38 352.5 5.6959 -0.1256 -34.7 -0.1123 -16.3
38 355.0 5.7444 -0.2483  -5.6 0.1348  73.7
38 357.5 5.8400 -0.2413   5.1 0.1486  71.9
36   0.0 5.9801 0.7198  -2.3 0.2060  43.4
36   2.5 5.8238 -0.2113  10.4 0.1448  42.7
36   5.0 5.7995 -0.2215   8.5 0.0991  53.6
36   7.5 5.8338 -0.0482  -1.4 0.0913  70.8
36  10.0 5.6054 0.2342 -30.3 0.0864  57.5
36  12.5 7.0357 0.5553 -27.3 0.1322  63.4
36  15.0 7.2179 0.4612 -15.4 -0.1506 -17.0
36  17.5 7.4289 0.2643 -15.3 0.1460  72.1
36  20.0 7.4309 0.2246  -1.5 -0.1544  -4.2
36  22.5 7.1268 0.2863  19.3 -0.1815   8.2
36  25.0 6.6621 1.0208   5.0 -0.4643  11.4
36  27.5 7.5518 0.6180   4.5 -0.4120  17.6
36  30.0 5.8589 0.4273   6.1 -0.2005  15.7
36  32.5 5.9715 0.2285  15.7 -0.3136  14.5
36  35.0 7.3496 0.7824   4.6 -0.7015  14.9
36  37.5 5.7753 -0.1225 -26.7 -0.3388   6.4
36  40.0 5.7769 -0.2956   1.3 -0.2281  -1.3
36  42.5 5.7932 -0.2122 -27.1 -0.1843   1.1
36  45.0 6.0658 -0.2757 -20.3 -0.3085   6.8
36  47.5 6.0777 0.2075 100.2 -0.2659  12.2
36  50.0 5.9831 0.2439  66.5 -0.2862  15.1
36  52.5 6.0475 0.3584  49.7 -0.2839  22.0
36  55.0 5.7689 0.2380  70.4 -0.1809  12.5
36  57.5 5.6075 0.2931  94.5 -0.2124  18.0
36  60.0 5.4183 0.3326  57.6 -0.1480  31.6
36  62.5 5.0750 -0.3991 -28.4 -0.1407  25.7
36  65.0 5.7192 -0.2282 -56.6 -0.3964  25.1
36  67.5 5.7896 0.2486  68.0 -0.4868  26.6
36  70.0 6.3011 0.0393  51.8 -0.3967  21.3
36  72.5 6.0758 -0.1288  -2.1 -0.4032  20.4
36  75.0 6.2392 0.2866  34.5 -0.3786  20.5
36  77.5 6.7488 0.6084  34.6 -0.5094  21.7
36  80.0 6.5694 1.1151  27.3 -0.5773  22.5
36  82.5 6.3566 1.0197  33.0 -0.5102  21.1
36  85.0 6.1977 0.8510  31.4 -0.3724  20.7
36  87.5 6.3237 0.6948  31.4 -0.3434  21.1
36  90.0 6.4212 0.7303  27.8 -0.3249  19.9
36  92.5 6.1566 0.9622  22.8 -0.3762  24.9
36  95.0 5.6632 0.7332  27.6 -0.2418  35.4
36  97.5 5.6217 0.5927  33.3 -0.1629  36.3
36 100.0 6.0107 0.6082  22.0 -0.2515  24.0
36 102.5 5.3866 0.2041  16.6 -0.3729  34.9
36 105.0 5.2995 -0.2544 -12.1 -0.3258  30.7
36 107.5 5.0098 -0.5510  -5.6 -0.3298  27.1
36 110.0 4.8816 -0.7365  -6.1 -0.3742  24.1
